0.008479,0.409137,1.000000,0.412820,1.000000,0.262143,0.283986,0.376883,0.258003,0.541542,0.609443,0.428474,0.000000,0.000000
0.009009,0.577496,0.000000,0.157911,1.000000,0.262143,0.591502,0.311882,0.478690,0.434590,0.300104,0.215401,0.308011,0.333333
0.009539,0.782830,0.000000,0.653938,0.308601,0.262143,0.717887,0.476348,0.501355,0.222034,0.280854,0.337920,0.465658,0.000000
0.010069,0.409137,0.000000,0.537681,1.000000,0.262143,0.462487,0.230828,0.141704,0.222034,0.609443,0.215401,0.000000,0.000000
0.010599,0.577496,0.000000,0.537681,1.000000,0.262143,0.396666,0.622976,0.647268,0.732522,0.335773,0.503573,0.465658,0.000000
0.011129,1.000000,0.000000,0.000000,1.000000,0.262143,0.336890,0.572721,0.348943,0.412490,0.761484,0.428474,0.224398,0.000000
0.011659,0.577496,0.000000,0.653938,1.000000,0.262143,0.575967,0.355252,0.392939,0.660789,0.370263,0.337920,0.539559,0.000000
0.012189,0.577496,0.000000,0.157911,1.000000,0.262143,0.752148,0.000000,0.323599,0.541542,0.353580,0.215401,0.132468,0.000000
0.012719,0.782830,0.000000,0.653938,1.000000,0.262143,0.492045,0.597404,0.730990,0.609827,0.710993,0.428474,0.388117,0.000000
0.013249,0.577496,0.000000,0.412820,1.000000,0.262143,0.396666,0.432804,0.323599,0.635892,0.499040,0.428474,0.619957,0.000000
0.013778,0.782830,1.000000,0.273376,0.535185,0.262143,0.506431,0.250544,0.000000,0.390173,0.584415,0.503573,0.132468,0.000000
0.014308,0.409137,0.000000,0.653938,1.000000,0.262143,0.591502,0.311882,0.527023,0.497505,0.185210,0.809491,0.619957,0.000000
0.014838,0.409137,1.000000,0.814329,1.000000,0.262143,0.520448,0.269702,0.413998,0.541542,0.688508,0.503573,0.388117,0.000000
0.015368,0.577496,0.000000,1.000000,1.000000,0.262143,0.317006,0.765875,0.673143,0.635892,0.761484,0.428474,0.388117,0.000000
0.015898,0.577496,0.000000,0.157911,1.000000,0.262143,0.560562,0.376883,0.323599,0.286461,0.405822,0.215401,0.539559,0.000000
0.016428,0.409137,1.000000,0.157911,0.186098,0.262143,0.336890,0.376883,0.553046,0.412490,0.499040,0.215401,0.308011,0.000000
0.016958,0.409137,0.000000,0.653938,1.000000,0.262143,0.396666,0.311882,0.527023,0.563290,0.499040,0.503573,0.308011,0.000000
0.017488,0.000000,0.000000,0.653938,1.000000,0.262143,0.575967,0.454133,0.577652,0.685619,0.479394,0.337920,0.132468,0.000000
0.018018,0.409137,0.000000,0.653938,0.000000,0.405213,0.665681,0.597404,0.673143,0.081220,0.387201,0.565343,1.000000,0.333333
0.018548,1.000000,0.000000,0.000000,1.000000,0.262143,0.477550,0.376883,0.103949,0.456454,0.387201,0.565343,0.132468,0.000000
0.019078,0.409137,0.000000,0.653938,1.000000,0.262143,0.477550,0.412116,0.501355,0.497505,0.280854,0.428474,0.465658,0.000000
0.019608,0.782830,0.000000,0.000000,0.000000,0.262143,0.560562,0.549172,0.702175,0.518959,0.405822,0.565343,0.388117,0.000000
0.020138,0.577496,0.000000,0.653938,1.000000,0.262143,0.283986,0.696415,0.577652,0.497505,0.609443,0.428474,0.308011,0.000000
0.020668,1.000000,1.000000,0.537681,1.000000,0.262143,0.477550,0.355252,0.348943,0.390173,0.560031,0.215401,0.465658,0.000000
0.021198,0.409137,0.000000,0.814329,1.000000,0.262143,0.520448,0.432804,0.527023,0.200020,0.609443,0.337920,0.539559,0.000000
0.021728,0.409137,1.000000,0.653938,1.000000,0.262143,0.636657,0.500507,0.702175,0.762481,0.441431,0.428474,0.465658,0.000000
0.022258,0.409137,0.000000,0.814329,1.000000,0.262143,0.492045,0.355252,0.323599,0.497505,0.405822,0.428474,0.388117,0.333333
0.022787,0.409137,0.000000,0.537681,1.000000,0.262143,0.377443,0.412116,0.478690,0.477648,0.353580,0.428474,0.465658,0.000000
0.023317,0.246475,0.000000,0.653938,1.000000,0.405213,0.357847,0.722089,0.602341,0.685619,0.635594,0.428474,0.539559,0.000000
0.023847,0.246475,1.000000,0.653938,1.000000,0.262143,0.444788,0.572721,0.730990,0.635892,0.735380,0.215401,0.000000,0.000000
0.024377,0.577496,1.000000,0.412820,0.535185,0.262143,0.560562,0.597404,0.348943,0.541542,0.710993,0.337920,0.308011,0.000000
0.024907,0.577496,0.000000,0.814329,1.000000,0.262143,0.209828,0.622976,0.577652,0.635892,0.663677,0.000000,0.224398,0.000000
0.025437,0.577496,0.000000,0.157911,1.000000,0.262143,0.534323,0.376883,0.478690,0.477648,0.405822,0.503573,0.308011,0.000000
0.025967,0.246475,1.000000,0.814329,1.000000,0.293723,0.636657,0.412116,0.210343,0.367654,0.537457,0.565343,0.825752,0.000000
0.026497,0.409137,0.000000,0.814329,1.000000,0.262143,0.665681,0.476348,0.501355,0.325057,0.499040,0.337920,0.308011,0.000000
0.027027,0.577496,0.000000,0.537681,0.535185,0.262143,0.682246,0.646992,0.435690,0.367654,0.222643,0.809491,1.000000,0.000000
0.027557,0.782830,1.000000,0.653938,1.000000,0.262143,0.492045,0.500507,0.299519,0.541542,0.387201,0.565343,0.132468,0.000000
0.028087,0.577496,0.000000,0.814329,1.000000,0.262143,0.300564,0.476348,0.702175,0.541542,0.537457,0.428474,0.465658,0.000000
0.028617,0.782830,0.000000,0.157911,1.000000,0.262143,0.520448,0.670141,0.435690,0.344801,0.335773,0.705068,0.825752,0.000000
0.029147,0.782830,1.000000,0.537681,1.000000,0.262143,0.520448,0.393845,0.348943,0.434590,0.441431,0.215401,0.000000,0.000000
0.029677,0.409137,1.000000,0.412820,1.000000,0.262143,0.520448,0.500507,0.258003,0.497505,0.537457,0.215401,0.132468,0.000000
0.030207,0.246475,1.000000,0.653938,1.000000,0.262143,0.428031,0.597404,0.210343,0.541542,0.609443,0.337920,0.388117,0.000000
0.030737,0.577496,0.000000,0.273376,1.000000,0.262143,0.547363,0.597404,0.527023,0.434590,0.441431,0.809491,0.825752,0.500000
0.031267,0.577496,0.000000,0.653938,1.000000,0.262143,0.444788,0.311882,0.323599,0.266061,0.479394,0.215401,0.132468,0.000000
0.031797,0.246475,1.000000,1.000000,1.000000,0.262143,0.717887,0.549172,0.577652,0.456454,0.460156,0.215401,0.539559,0.000000
0.032326,0.577496,0.000000,0.814329,1.000000,0.200679,0.184902,0.742044,0.730990,0.518959,0.688508,0.215401,0.224398,0.000000
0.032856,0.246475,0.000000,0.653938,1.000000,0.262143,0.428031,0.289795,0.233946,0.306185,0.560031,0.215401,0.224398,0.000000
0.033386,0.577496,0.000000,0.653938,1.000000,0.262143,0.665681,0.454133,0.413998,0.412490,0.499040,0.215401,0.224398,0.000000
0.033916,0.577496,0.000000,1.000000,1.000000,0.262143,0.283986,0.572721,0.702175,0.434590,0.635594,0.215401,0.388117,0.000000
0.034446,0.409137,0.000000,0.412820,1.000000,0.262143,0.623275,0.572721,0.392939,0.660789,0.584415,0.565343,0.465658,0.000000
0.034976,0.577496,0.000000,0.157911,1.000000,0.262143,0.357847,0.393845,0.348943,0.685619,0.560031,0.337920,0.224398,0.000000
0.035506,0.246475,0.000000,0.814329,1.000000,0.262143,0.462487,0.454133,0.702175,0.367654,0.479394,0.629735,0.465658,0.000000
0.036036,0.409137,0.000000,0.537681,0.186098,0.262143,0.377443,0.500507,0.577652,0.477648,0.460156,0.428474,0.539559,0.166667
0.036566,0.577496,1.000000,0.157911,1.000000,0.262143,0.506431,0.393845,0.258003,0.541542,0.499040,0.215401,0.308011,0.000000
0.037096,0.246475,0.000000,0.412820,1.000000,0.262143,0.462487,0.454133,0.553046,0.222034,0.460156,0.565343,0.710933,0.333333
0.037626,0.577496,1.000000,0.273376,0.535185,0.262143,0.444788,0.670141,0.478690,0.660789,0.517797,0.000000,0.308011,0.000000
0.038156,0.577496,0.000000,0.273376,1.000000,0.262143,0.283986,0.646992,0.527023,0.563290,0.635594,0.503573,0.619957,0.000000
0.038686,0.577496,0.000000,0.537681,1.000000,0.262143,0.413474,0.412116,0.478690,0.541542,0.663677,0.337920,0.465658,0.000000
0.039216,1.000000,1.000000,0.157911,1.000000,0.262143,0.336890,0.230828,0.067108,0.286461,0.537457,0.565343,0.000000,0.000000
0.039746,0.246475,0.000000,0.653938,1.000000,0.262143,0.492045,0.525607,0.278311,0.390173,0.441431,0.565343,0.465658,0.000000
0.040276,0.577496,1.000000,0.225940,0.535185,0.262143,0.462487,0.393845,0.278311,0.563290,0.584415,0.000000,0.000000,0.000000
0.040806,0.409137,0.000000,0.653938,1.000000,0.262143,0.534323,0.250544,0.435690,0.325057,0.441431,0.428474,0.000000,0.000000
0.041335,0.409137,0.000000,0.412820,1.000000,0.262143,0.396666,0.376883,0.191689,0.266061,0.185210,0.000000,0.224398,0.000000
0.041865,0.409137,0.000000,0.537681,1.000000,0.262143,0.462487,0.376883,0.210343,0.660789,0.405822,0.428474,0.465658,0.000000
0.042395,1.000000,1.000000,1.000000,0.535185,0.262143,0.520448,0.549172,0.602341,0.477648,0.710993,0.428474,0.465658,0.000000
0.042925,0.782830,1.000000,0.653938,1.000000,0.262143,0.396666,0.311882,0.527023,0.367654,0.479394,0.629735,0.619957,0.000000
0.043455,0.782830,0.000000,0.814329,0.535185,0.262143,0.209828,0.722089,0.372052,0.585213,0.710993,0.428474,0.224398,0.000000
0.043985,0.782830,1.000000,0.225940,1.000000,0.293723,0.665681,0.355252,0.348943,0.709330,0.263158,0.503573,0.465658,0.000000
0.044515,0.577496,0.000000,0.157911,1.000000,0.262143,0.462487,0.525607,0.478690,0.456454,0.479394,0.215401,0.539559,0.000000
0.045045,0.246475,1.000000,0.273376,1.000000,0.262143,0.444788,0.500507,0.278311,0.518959,0.560031,0.565343,0.825752,0.000000
0.045575,0.409137,0.000000,0.412820,1.000000,0.262143,0.623275,0.476348,0.348943,0.518959,0.479394,0.428474,0.619957,0.000000
0.046105,0.782830,0.000000,0.157911,1.000000,0.262143,0.377443,0.525607,0.456995,0.456454,0.537457,0.337920,0.619957,0.000000
0.046635,0.409137,1.000000,0.412820,1.000000,0.262143,0.560562,0.206510,0.299519,0.390173,0.423875,0.215401,0.000000,0.000000
0.047165,0.409137,1.000000,0.814329,1.000000,0.262143,0.649318,0.412116,0.577652,0.412490,0.460156,0.565343,0.465658,0.000000
0.047695,0.409137,1.000000,0.814329,1.000000,0.262143,0.717887,0.549172,0.647268,0.541542,0.387201,0.215401,0.539559,0.000000
0.048225,0.409137,0.000000,0.537681,0.535185,0.262143,0.575967,0.432804,0.647268,0.541542,0.609443,0.629735,0.710933,0.000000
0.048755,0.246475,0.000000,0.273376,1.000000,0.262143,0.283986,0.454133,0.456995,0.541542,0.499040,0.337920,0.308011,0.000000
0.049285,1.000000,1.000000,0.157911,1.000000,0.262143,0.492045,0.376883,0.372052,0.609827,0.560031,0.215401,0.132468,0.000000
0.049815,0.577496,0.000000,0.814329,1.000000,0.262143,0.413474,0.412116,0.372052,0.585213,0.479394,0.215401,0.000000,0.000000
0.050344,0.577496,0.000000,0.814329,1.000000,0.262143,0.444788,0.549172,0.702175,0.266061,0.663677,0.565343,0.465658,0.000000
0.050874,0.409137,1.000000,0.653938,0.535185,0.262143,0.534323,0.333217,0.577652,0.477648,0.609443,0.215401,0.132468,0.000000
0.051404,0.577496,1.000000,0.814329,1.000000,0.262143,0.444788,0.597404,0.478690,0.412490,0.335773,0.503573,0.308011,0.000000
0.051934,0.409137,0.000000,1.000000,0.535185,0.262143,0.336890,0.432804,0.527023,0.412490,0.635594,0.428474,0.825752,0.000000
0.052464,0.246475,1.000000,0.653938,1.000000,0.262143,0.413474,0.958985,0.647268,0.635892,0.735380,0.565343,0.619957,0.000000
0.052994,0.246475,0.000000,0.814329,0.186098,0.262143,0.357847,0.892967,0.624600,0.286461,0.441431,0.428474,0.825752,0.500000
0.053524,0.577496,1.000000,0.157911,0.308601,0.262143,0.428031,0.572721,0.258003,0.477648,0.635594,0.215401,0.308011,0.000000
0.054054,0.577496,0.000000,0.273376,1.000000,0.262143,0.428031,0.696415,0.762567,0.306185,0.499040,0.337920,0.825752,0.166667
0.054584,0.577496,1.000000,0.537681,0.535185,0.262143,0.520448,0.597404,0.478690,0.456454,0.517797,0.503573,0.710933,0.000000
0.055114,0.246475,1.000000,0.412820,0.535185,0.262143,0.377443,0.525607,0.501355,0.660789,0.584415,0.337920,0.539559,0.000000
0.055644,0.409137,0.000000,0.537681,1.000000,0.262143,0.184902,0.572721,0.233946,0.390173,0.795157,0.215401,0.132468,0.000000
0.056174,0.246475,1.000000,0.412820,1.000000,0.262143,0.665681,0.454133,0.233946,0.541542,0.441431,0.215401,0.308011,0.000000
0.056704,0.409137,1.000000,0.157911,1.000000,0.262143,0.534323,0.500507,0.323599,0.390173,0.584415,0.565343,0.465658,0.000000
0.057234,0.246475,1.000000,0.653938,1.000000,0.262143,0.444788,0.824839,0.553046,0.518959,0.609443,0.809491,0.825752,0.000000
0.057764,0.577496,1.000000,0.412820,1.000000,0.262143,0.396666,0.572721,0.299519,0.367654,0.423875,0.337920,0.539559,0.000000
0.058294,0.577496,0.000000,0.814329,1.000000,0.200679,0.492045,0.549172,0.553046,0.456454,0.479394,0.503573,0.388117,0.000000
0.058824,0.246475,0.000000,0.814329,1.000000,0.262143,0.560562,0.333217,0.392939,0.412490,0.405822,0.503573,0.619957,0.000000
0.059353,0.246475,1.000000,0.653938,1.000000,0.262143,0.336890,0.549172,0.673143,0.325057,0.387201,0.428474,0.465658,0.000000
0.059883,0.577496,1.000000,0.537681,1.000000,0.262143,0.520448,0.597404,0.577652,0.518959,0.609443,0.503573,0.465658,0.000000
0.060413,0.409137,0.000000,0.412820,1.000000,0.262143,0.166327,0.796106,0.762567,0.390173,0.300104,0.809491,0.825752,0.333333
0.060943,0.246475,1.000000,0.537681,0.535185,0.262143,0.547363,0.412116,0.392939,0.541542,0.663677,0.215401,0.000000,0.000000
0.061473,0.409137,0.000000,0.537681,0.535185,0.262143,0.607577,0.412116,0.553046,0.244253,0.441431,0.565343,0.465658,0.000000
0.062003,0.246475,1.000000,0.653938,1.000000,0.262143,0.752148,0.622976,0.762567,0.518959,0.335773,0.565343,0.619957,0.333333
0.062533,0.409137,1.000000,0.412820,0.000000,0.262143,0.787182,0.206510,0.141704,0.660789,0.537457,0.428474,0.132468,0.000000
0.063063,0.409137,1.000000,0.653938,1.000000,0.262143,0.462487,0.597404,0.372052,0.541542,0.710993,0.428474,0.308011,0.000000
0.063593,0.246475,1.000000,0.814329,1.000000,0.262143,0.357847,0.597404,0.372052,0.344801,0.609443,0.503573,1.000000,0.000000
0.064123,0.409137,1.000000,0.537681,1.000000,0.262143,0.735489,0.311882,0.278311,0.200020,0.387201,0.565343,0.539559,0.000000
0.064653,0.782830,0.000000,0.814329,1.000000,0.262143,0.547363,0.525607,0.501355,0.456454,0.370263,0.428474,0.388117,0.000000
0.065183,0.246475,1.000000,0.653938,1.000000,0.262143,0.547363,0.393845,0.456995,0.497505,0.517797,0.705068,0.539559,0.000000
0.065713,0.577496,0.000000,0.157911,1.000000,0.262143,0.462487,0.796106,0.577652,0.563290,0.584415,0.428474,0.465658,0.000000
0.066243,0.782830,0.000000,0.653938,1.000000,0.262143,0.444788,0.696415,0.602341,0.518959,0.663677,0.565343,0.619957,0.000000
0.066773,0.577496,0.000000,0.653938,1.000000,0.262143,0.336890,0.597404,0.348943,0.434590,0.499040,0.428474,0.308011,0.000000
0.067303,0.577496,1.000000,0.225940,1.000000,0.262143,0.462487,0.376883,0.392939,0.541542,0.635594,0.215401,0.000000,0.000000
0.067833,0.409137,0.000000,1.000000,1.000000,0.200679,0.520448,0.597404,0.553046,0.518959,0.537457,0.428474,0.224398,0.000000
0.068362,0.577496,1.000000,0.814329,1.000000,0.262143,0.396666,0.646992,0.348943,0.635892,0.560031,0.503573,0.619957,0.000000
0.068892,0.577496,1.000000,0.157911,1.000000,0.262143,0.649318,0.549172,0.299519,0.563290,0.836768,0.337920,0.224398,0.000000
0.069422,0.577496,1.000000,0.157911,1.000000,0.405213,0.283986,0.476348,0.323599,0.855422,0.584415,0.215401,0.000000,0.000000
0.069952,0.409137,1.000000,0.273376,0.510396,0.262143,0.477550,0.412116,0.435690,0.477648,0.537457,0.215401,0.132468,0.000000
0.070482,0.409137,0.000000,0.814329,1.000000,0.262143,0.506431,0.525607,0.577652,0.477648,0.517797,0.565343,0.619957,0.000000
0.071012,0.246475,1.000000,0.814329,1.000000,0.409061,1.000000,0.269702,0.478690,0.585213,0.405822,0.215401,0.619957,0.000000
0.071542,0.409137,1.000000,0.157911,1.000000,0.262143,0.263083,0.742044,0.435690,0.762481,0.735380,0.565343,0.388117,0.000000
0.072072,0.577496,1.000000,0.653938,1.000000,0.262143,0.492045,0.454133,0.258003,0.762481,0.735380,0.705068,0.539559,0.000000
0.072602,0.577496,1.000000,0.653938,1.000000,0.262143,0.336890,0.742044,0.577652,0.609827,0.560031,0.000000,0.224398,0.000000
0.073132,0.782830,0.000000,0.653938,1.000000,0.262143,0.444788,0.376883,0.553046,0.541542,0.635594,0.215401,0.224398,0.000000
0.073662,0.577496,0.000000,0.157911,1.000000,0.262143,0.506431,0.549172,0.435690,0.635892,0.460156,0.428474,0.465658,0.000000
0.074192,0.246475,1.000000,0.653938,1.000000,0.200679,0.808622,0.549172,0.762567,0.635892,0.460156,0.337920,0.465658,0.000000
0.074722,0.409137,1.000000,0.157911,1.000000,0.262143,0.396666,0.597404,0.348943,0.685619,0.584415,0.215401,0.000000,0.000000
0.075252,0.409137,0.000000,0.225940,1.000000,0.262143,0.444788,0.454133,0.323599,0.541542,0.479394,0.565343,0.619957,0.000000
0.075782,0.409137,0.000000,0.537681,1.000000,0.000000,0.263083,0.696415,0.435690,0.685619,0.795157,0.337920,0.388117,0.000000
0.076312,0.577496,0.000000,0.537681,0.535185,0.262143,0.534323,0.333217,0.456995,0.325057,0.499040,0.428474,0.710933,0.000000
0.076842,0.577496,1.000000,0.653938,1.000000,0.262143,0.444788,0.525607,0.348943,0.822465,0.609443,0.705068,0.619957,0.000000
0.077371,0.782830,0.000000,0.537681,1.000000,0.262143,0.547363,0.311882,0.501355,0.434590,0.460156,0.503573,0.224398,0.000000
0.077901,0.409137,0.000000,0.814329,1.000000,0.000000,0.428031,0.572721,0.413998,0.518959,0.635594,0.428474,0.388117,0.000000
0.078431,0.409137,1.000000,0.537681,1.000000,0.262143,0.506431,0.333217,0.103949,0.367654,0.537457,0.215401,0.132468,0.000000
0.078961,0.577496,1.000000,0.653938,1.000000,0.262143,0.396666,0.796106,0.413998,0.794386,0.735380,0.428474,0.224398,0.000000
0.079491,0.409137,1.000000,0.412820,1.000000,0.262143,0.477550,0.696415,0.553046,0.585213,0.663677,0.503573,0.539559,0.000000
0.080021,0.409137,1.000000,0.653938,1.000000,0.262143,0.591502,0.250544,0.233946,0.563290,0.370263,0.337920,0.308011,0.000000
0.080551,0.246475,1.000000,0.653938,1.000000,0.262143,0.444788,0.269702,0.413998,0.412490,0.405822,0.000000,0.132468,0.000000
0.081081,0.246475,0.000000,0.653938,1.000000,0.262143,0.413474,0.646992,0.258003,0.609827,0.609443,0.428474,0.388117,0.000000
0.081611,0.000000,1.000000,0.412820,1.000000,0.262143,0.932925,0.289795,0.647268,0.434590,0.584415,0.428474,0.710933,0.000000
0.082141,0.409137,1.000000,0.653938,1.000000,0.000000,0.607577,0.289795,0.323599,0.541542,0.460156,0.337920,0.308011,0.000000
0.082671,0.409137,1.000000,0.412820,1.000000,0.262143,0.697353,0.500507,0.478690,0.660789,0.517797,0.503573,0.388117,0.000000
0.083201,0.246475,0.000000,0.157911,1.000000,0.262143,0.357847,0.670141,0.233946,0.434590,0.609443,0.428474,0.710933,0.000000
0.083731,0.409137,1.000000,0.653938,0.308601,0.262143,0.477550,0.525607,0.478690,0.456454,0.560031,0.629735,0.825752,0.000000
0.084261,0.577496,1.000000,0.412820,1.000000,0.000000,0.444788,0.412116,0.435690,0.518959,0.537457,0.428474,0.224398,0.000000
0.084791,0.577496,0.000000,0.814329,0.186098,0.262143,0.665681,0.622976,0.602341,0.477648,0.537457,0.428474,0.619957,0.000000
0.085321,0.409137,0.000000,0.653938,1.000000,0.000000,0.413474,0.549172,0.392939,0.762481,0.441431,0.337920,0.224398,0.000000
0.085851,0.246475,1.000000,0.653938,0.066418,0.262143,0.547363,0.500507,0.501355,0.732522,0.635594,0.215401,0.465658,0.000000
0.086380,0.246475,1.000000,0.412820,1.000000,0.262143,0.787182,0.500507,0.478690,0.635892,0.517797,0.428474,0.308011,0.000000
0.086910,0.246475,1.000000,1.000000,1.000000,0.262143,0.534323,0.549172,0.278311,0.709330,0.663677,0.215401,0.388117,0.000000
0.087440,0.577496,0.000000,0.814329,1.000000,0.262143,0.477550,0.454133,0.478690,0.434590,0.735380,0.215401,0.308011,0.000000
0.087970,0.000000,0.000000,0.412820,1.000000,0.262143,0.735489,0.311882,0.647268,0.160236,0.222643,0.629735,0.539559,0.000000
0.088500,0.246475,1.000000,0.537681,1.000000,0.000000,0.520448,0.500507,0.372052,0.434590,0.635594,0.565343,0.388117,0.000000
0.089030,0.246475,1.000000,0.653938,1.000000,0.262143,0.547363,0.696415,0.323599,0.456454,0.335773,0.565343,0.619957,0.000000
0.089560,0.000000,1.000000,0.273376,1.000000,0.262143,0.462487,0.500507,0.299519,0.585213,0.479394,0.337920,0.619957,0.000000
0.090090,0.577496,0.000000,0.157911,1.000000,0.262143,0.717887,0.454133,0.478690,0.518959,0.479394,0.629735,0.619957,0.000000
0.090620,0.409137,0.000000,0.814329,1.000000,0.262143,0.462487,0.646992,0.878817,0.609827,0.387201,0.705068,1.000000,0.000000
0.091150,0.577496,1.000000,0.537681,1.000000,0.262143,0.591502,0.412116,0.456995,0.434590,0.609443,0.503573,0.224398,0.000000
0.091680,0.409137,1.000000,0.653938,1.000000,0.262143,0.665681,0.597404,0.730990,0.518959,0.537457,0.565343,0.619957,0.000000
0.092210,0.409137,1.000000,0.537681,1.000000,0.262143,0.665681,0.412116,0.172170,0.609827,0.280854,0.629735,0.539559,0.000000
0.092740,0.782830,1.000000,0.653938,1.000000,0.262143,0.607577,0.500507,0.602341,0.685619,0.517797,0.503573,0.539559,0.000000
0.093270,0.409137,1.000000,0.653938,1.000000,0.405213,0.492045,0.412116,0.392939,0.325057,0.423875,0.215401,0.224398,0.000000
0.093800,0.409137,1.000000,0.653938,1.000000,0.262143,0.735489,0.500507,0.323599,0.367654,0.663677,0.337920,0.388117,0.000000
0.094330,0.577496,1.000000,0.653938,1.000000,0.262143,0.636657,0.355252,0.456995,0.609827,0.479394,0.503573,0.465658,0.000000
0.094860,0.409137,1.000000,0.537681,1.000000,0.262143,0.575967,0.476348,0.372052,0.660789,0.405822,0.215401,0.224398,0.000000
0.095390,0.577496,1.000000,0.537681,1.000000,0.262143,0.560562,0.597404,0.278311,0.541542,0.635594,0.503573,0.539559,0.000000
0.095919,0.246475,0.000000,1.000000,1.000000,0.262143,0.317006,0.432804,0.478690,0.585213,0.635594,0.337920,0.224398,0.000000
0.096449,0.409137,1.000000,0.412820,1.000000,0.262143,0.560562,0.622976,0.478690,0.685619,0.609443,0.215401,0.224398,0.000000
0.096979,0.000000,1.000000,0.653938,1.000000,0.262143,0.808622,0.432804,0.577652,0.390173,0.635594,0.337920,0.619957,0.500000
0.097509,0.782830,0.000000,0.273376,1.000000,0.262143,0.520448,0.376883,0.372052,0.585213,0.537457,0.215401,0.224398,0.000000
0.098039,0.409137,1.000000,0.653938,0.535185,0.262143,0.560562,0.597404,0.527023,0.609827,0.479394,0.428474,0.388117,0.000000
0.098569,0.409137,1.000000,0.814329,1.000000,0.262143,0.413474,0.722089,0.553046,0.541542,0.761484,0.215401,0.132468,0.000000
0.099099,0.782830,1.000000,0.157911,1.000000,0.262143,0.396666,0.376883,0.210343,0.660789,0.584415,0.215401,0.132468,0.000000
0.099629,0.577496,1.000000,0.157911,1.000000,0.262143,0.575967,0.289795,0.191689,0.585213,0.460156,0.215401,0.000000,0.000000
0.100159,0.000000,1.000000,0.814329,1.000000,0.262143,0.462487,0.500507,0.456995,0.518959,0.609443,0.337920,0.308011,0.000000
0.100689,0.782830,1.000000,0.537681,1.000000,0.262143,0.300564,0.500507,0.392939,0.585213,0.460156,0.337920,0.132468,0.000000
0.101219,0.000000,0.000000,0.653938,1.000000,0.409061,0.462487,0.696415,0.348943,0.585213,0.423875,0.565343,0.539559,0.000000
0.101749,0.246475,1.000000,0.537681,0.535185,0.262143,0.396666,0.454133,0.501355,0.541542,0.423875,0.629735,0.539559,0.000000
0.102279,0.577496,1.000000,0.653938,1.000000,0.262143,0.560562,0.333217,0.456995,0.518959,0.517797,0.215401,0.539559,0.000000
0.102809,0.246475,1.000000,0.653938,0.535185,0.409061,0.377443,0.696415,0.527023,0.497505,0.560031,0.337920,0.224398,0.000000
0.103339,0.782830,1.000000,0.653938,1.000000,0.262143,0.607577,0.549172,0.647268,0.456454,0.635594,0.565343,0.539559,0.000000
0.103869,0.000000,0.000000,0.653938,1.000000,0.000000,0.428031,0.549172,0.435690,0.685619,0.370263,0.503573,0.224398,0.000000
0.104399,0.782830,1.000000,0.653938,1.000000,0.262143,0.462487,0.572721,0.413998,0.367654,0.423875,0.337920,0.308011,0.000000
0.104928,0.246475,1.000000,0.537681,1.000000,0.262143,0.506431,0.572721,0.624600,0.609827,0.499040,0.809491,0.825752,0.500000
